threshold,precision,recall,f1
0.8400000000000002,0.75,0.24866310160427807,0.37349397590361444
0.8500000000000002,0.7685185185185185,0.22192513368983957,0.34439834024896265
0.8600000000000002,0.7471264367816092,0.17379679144385027,0.28199566160520606
0.8700000000000002,0.7352941176470589,0.13368983957219252,0.22624434389140274
0.8800000000000002,0.7708333333333334,0.09893048128342247,0.1753554502369668
0.8900000000000002,0.8518518518518519,0.06149732620320856,0.11471321695760599
0.9000000000000002,0.85,0.045454545454545456,0.08629441624365483
0.9100000000000003,0.875,0.01871657754010695,0.03664921465968586
0.9200000000000003,1.0,0.008021390374331552,0.015915119363395226
0.9300000000000002,1.0,0.00267379679144385,0.005333333333333333
0.9400000000000002,0.0,0.0,0.0
0.9500000000000002,0.0,0.0,0.0
