threshold,precision,recall,f1
0.6244496325415446,0.5835240274599542,0.6818181818181818,0.628853267570403
0.6253784349752929,0.5848623853211009,0.6818181818181818,0.6296296296291325
0.6256316916186346,0.5839080459770115,0.679144385026738,0.6279357231144596
0.6257477727938837,0.5852534562211982,0.679144385026738,0.6287128712866314
0.6257958825431197,0.5866050808314087,0.679144385026738,0.6294919454765783
0.6265284515335116,0.5856481481481481,0.6764705882352942,0.6277915632749368
0.6280090740287065,0.5846867749419954,0.6737967914438503,0.6260869565212416
0.6294832288304378,0.586046511627907,0.6737967914438503,0.6268656716412935
0.6304776707730021,0.5874125874125874,0.6737967914438503,0.6276463262759655
0.630709283829354,0.5887850467289719,0.6737967914438503,0.6284289276803002
0.6313828570474536,0.5901639344262295,0.6737967914438503,0.6292134831455696
0.6325183898555017,0.5915492957746479,0.6737967914438503,0.6299999999995021
0.6334657831096715,0.5905882352941176,0.6711229946524064,0.6282853566953719
0.6339213727986173,0.589622641509434,0.6684491978609626,0.6265664160396023
0.6339660987177522,0.5886524822695035,0.6657754010695187,0.6248431618564655
0.6365107057189393,0.590047393364929,0.6657754010695187,0.6256281407030193
0.638039580086392,0.5914489311163895,0.6657754010695187,0.6264150943391243
0.6380801615069401,0.5928571428571429,0.6657754010695187,0.6272040302262019
0.6386099029584168,0.5918854415274463,0.6631016042780749,0.6254728877674713
0.6386563056983643,0.5909090909090909,0.660427807486631,0.6237373737368751
0.6388340015484655,0.592326139088729,0.660427807486631,0.6245259165608161
0.640920662449888,0.5913461538461539,0.6577540106951871,0.6227848101260838
0.6409945709230416,0.5927710843373494,0.6577540106951871,0.6235741444861933
0.6411261699538685,0.5942028985507246,0.6577540106951871,0.6243654822330038
0.6411301917247024,0.5932203389830508,0.6550802139037433,0.622617534942322
0.6421788596336591,0.5922330097087378,0.6524064171122995,0.6208651399486105
0.642926393910394,0.5936739659367397,0.6524064171122995,0.6216560509549152
0.643078079933486,0.5951219512195122,0.6524064171122995,0.6224489795913378
0.643758359358577,0.5941320293398533,0.6497326203208557,0.6206896551719147
0.6441263343256186,0.5955882352941176,0.6497326203208557,0.6214833759585802
